css-4rbku5 href,css-901oao,UserId,Tweet_Url,Date-time,Tweets,Comments,Retweets,Likes,css-4rbku5 href 6,Impressions,r-4qtqp9 src,css-4rbku5 2,css-4rbku5 href 7,css-4rbku5 3,css-4rbku5 href 8,css-4rbku5 4,css-4rbku5 href 9,css-4rbku5 5,css-4rbku5 href 10
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719733884290830808,Nov 1,,13,6,142,https://twitter.com/RVCJ_FB/status/1719733884290830808/analytics,9.1K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719731406904135812,Nov 1,Spot the Bavuma in this video...,209,921,12K,https://twitter.com/RVCJ_FB/status/1719731406904135812/analytics,947K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719730024813928612,Nov 1,Jay Shah revealed the reason behind MS Dhoni's captaincy,75,313,6.9K,https://twitter.com/RVCJ_FB/status/1719730024813928612/analytics,158K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719727551000764515,Nov 1,Rohit Sharma,110,1.6K,29K,https://twitter.com/RVCJ_FB/status/1719727551000764515/analytics,561K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719720195366031435,Nov 1,Which is that bowler?,370,37,1.2K,https://twitter.com/RVCJ_FB/status/1719720195366031435/analytics,149K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719717572164346276,Nov 1,True that..,81,36,358,https://twitter.com/RVCJ_FB/status/1719717572164346276/analytics,48K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719714709900042350,Nov 1,Chup raho sab...,19,17,496,https://twitter.com/RVCJ_FB/status/1719714709900042350/analytics,11K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719636612441866381,Nov 1,Rohit Sharma!,38,1K,20K,https://twitter.com/RVCJ_FB/status/1719636612441866381/analytics,225K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719689401356443783,Nov 1,"Last night in Dubai on Halloween night, a drone light show with a giant skeleton moving eerily next to a high-rise tower was held © Geoscan Drone Show",10,28,416,https://twitter.com/RVCJ_FB/status/1719689401356443783/analytics,27K,,,https://twitter.com/i/flow/join-birdwatch,,,twitter.com/MasayukiTsuda2,https://twitter.com/MasayukiTsuda2/status/1719501896459948037/video/1,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719687606567678428,Nov 1,NNN,36,29,760,https://twitter.com/RVCJ_FB/status/1719687606567678428/analytics,47K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719685409662550206,Nov 1,Straight On Forward,19,108,2K,https://twitter.com/RVCJ_FB/status/1719685409662550206/analytics,37K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,#Halloween,https://twitter.com/hashtag/Halloween?src=hashtag_click,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719682118647976100,Nov 1,Indian Rupee,17,33,357,https://twitter.com/RVCJ_FB/status/1719682118647976100/analytics,16K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719676027293892836,Nov 1,Most Hundreds In A Single Edition of An ODI World Cup,27,29,1.1K,https://twitter.com/RVCJ_FB/status/1719676027293892836/analytics,14K,https://abs-0.twimg.com/emoji/v2/svg/1f4af.svg,#SAvsNZ,https://twitter.com/hashtag/SAvsNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#SAvNZ,https://twitter.com/hashtag/SAvNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719674562856788277,Nov 1,Century for Quinton De Kock,24,365,8.8K,https://twitter.com/RVCJ_FB/status/1719674562856788277/analytics,86K,https://abs-0.twimg.com/emoji/v2/svg/1f4af.svg,#SAvsNZ,https://twitter.com/hashtag/SAvsNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#SAvNZ,https://twitter.com/hashtag/SAvNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719673183123738702,Nov 1,Messi!,14,8,379,https://twitter.com/RVCJ_FB/status/1719673183123738702/analytics,8K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719669509576114212,Nov 1,Devon Conway,22,724,19K,https://twitter.com/RVCJ_FB/status/1719669509576114212/analytics,274K,,#SAvsNZ,https://twitter.com/hashtag/SAvsNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#SAvNZ,https://twitter.com/hashtag/SAvNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719666879621677384,Nov 1,The Statue of Master Blaster Sachin Tendulkar,24,232,4.9K,https://twitter.com/RVCJ_FB/status/1719666879621677384/analytics,72K,https://abs-0.twimg.com/emoji/v2/svg/1f410.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719659550264148001,Nov 1,Hardik Pandya,20,118,3.8K,https://twitter.com/RVCJ_FB/status/1719659550264148001/analytics,42K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719656879490842753,Nov 1,I can hear this pic..,25,27,936,https://twitter.com/RVCJ_FB/status/1719656879490842753/analytics,16K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719639241079365687,Nov 1,David Willey!,17,19,640,https://twitter.com/RVCJ_FB/status/1719639241079365687/analytics,11K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719636612441866381,Nov 1,Rohit Sharma!,38,1K,20K,https://twitter.com/RVCJ_FB/status/1719636612441866381/analytics,225K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719631887814287453,Nov 1,Shaheen Afridi & Babar Azam be like..,52,126,4.8K,https://twitter.com/RVCJ_FB/status/1719631887814287453/analytics,81K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719630506936156541,Nov 1,Shaheen Afridi is the New #1 Ranked ODI Bowler,55,40,905,https://twitter.com/RVCJ_FB/status/1719630506936156541/analytics,37K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719629034336952789,Nov 1,Latest ODI Rankings or Batsmen,30,41,1.7K,https://twitter.com/RVCJ_FB/status/1719629034336952789/analytics,39K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719624218655236581,Nov 1,A wise decision by BCCI,48,425,11K,https://twitter.com/RVCJ_FB/status/1719624218655236581/analytics,247K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719621347742216668,Nov 1,Cheat Meal!,11,15,237,https://twitter.com/RVCJ_FB/status/1719621347742216668/analytics,9.2K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719615030252175431,Nov 1,Bhaari nuksaan ho gaya..,37,24,871,https://twitter.com/RVCJ_FB/status/1719615030252175431/analytics,33K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719611722636632373,Nov 1,Australian Authorities,19,15,327,https://twitter.com/RVCJ_FB/status/1719611722636632373/analytics,11K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719609257229009071,Nov 1,During Durga Puja!,26,95,1.8K,https://twitter.com/RVCJ_FB/status/1719609257229009071/analytics,36K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719606715740725699,Nov 1,Riyan Parag!,33,173,5.1K,https://twitter.com/RVCJ_FB/status/1719606715740725699/analytics,102K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719581399890727410,Nov 1,"Ettifaq Fans chanting ""Messi-Messi""",48,50,1.4K,https://twitter.com/RVCJ_FB/status/1719581399890727410/analytics,44K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719578984231621013,Nov 1,Rohit Sharma on Wankhede Stadium,35,476,8.4K,https://twitter.com/RVCJ_FB/status/1719578984231621013/analytics,80K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719576617054617828,Nov 1,Vishwas kar bhai..,49,247,7.3K,https://twitter.com/RVCJ_FB/status/1719576617054617828/analytics,191K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719568915314163869,Nov 1,Birthday In November Month,83,37,416,https://twitter.com/RVCJ_FB/status/1719568915314163869/analytics,37K,https://abs-0.twimg.com/emoji/v2/svg/1f382.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719566194188100062,Nov 1,Babar Azam,195,226,6.4K,https://twitter.com/RVCJ_FB/status/1719566194188100062/analytics,284K,,#PAKvBAN,https://twitter.com/hashtag/PAKvBAN?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsBAN,https://twitter.com/hashtag/PAKvsBAN?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719563795939639688,Nov 1,Happy Karwa Chauth!,20,36,621,https://twitter.com/RVCJ_FB/status/1719563795939639688/analytics,19K,https://abs-0.twimg.com/emoji/v2/svg/1f315.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719558681891909975,Nov 1,India's Biggest Data Breach,49,138,1K,https://twitter.com/RVCJ_FB/status/1719558681891909975/analytics,64K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719556248994275353,Nov 1,Earling Haaland & Kylian Mbappe posted Instagram Story on Lionel Messi's Win Over Ballon D'or,28,34,909,https://twitter.com/RVCJ_FB/status/1719556248994275353/analytics,23K,https://abs-0.twimg.com/emoji/v2/svg/1f3c6.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719553918836044261,Nov 1,2034 FIFA World Cup will be hosted by Saudi Arabia,67,146,3.1K,https://twitter.com/RVCJ_FB/status/1719553918836044261/analytics,144K,https://abs-0.twimg.com/emoji/v2/svg/1f1f8-1f1e6.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719393945720115263,Oct 31,Just Cristiano Ronaldo's Things,80,40,917,https://twitter.com/RVCJ_FB/status/1719393945720115263/analytics,45K,https://abs-0.twimg.com/emoji/v2/svg/1f60e.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719388917139746976,Oct 31,Class 10 Boy,22,26,376,https://twitter.com/RVCJ_FB/status/1719388917139746976/analytics,32K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719386353098727609,Oct 31,Pakistan's Skipper Babar Azam Thanks Indian Fans For Their Support..,71,214,5.3K,https://twitter.com/RVCJ_FB/status/1719386353098727609/analytics,138K,,#PAKvBAN,https://twitter.com/hashtag/PAKvBAN?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsBAN,https://twitter.com/hashtag/PAKvsBAN?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719383657180451138,Oct 31,Suniel Shetty on his favourite player..,23,287,9.1K,https://twitter.com/RVCJ_FB/status/1719383657180451138/analytics,108K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719381368583725067,Oct 31,Meanwhile,83,75,1.8K,https://twitter.com/RVCJ_FB/status/1719381368583725067/analytics,87K,https://abs-0.twimg.com/emoji/v2/svg/1f61b.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719378759483330973,Oct 31,Babar Azam's scorecard in CWC 2023,74,58,951,https://twitter.com/RVCJ_FB/status/1719378759483330973/analytics,75K,,#PAKvBAN,https://twitter.com/hashtag/PAKvBAN?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsBAN,https://twitter.com/hashtag/PAKvsBAN?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719373656688820315,Oct 31,This must be stop,37,35,749,https://twitter.com/RVCJ_FB/status/1719373656688820315/analytics,19K,https://abs-0.twimg.com/emoji/v2/svg/1f621.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719371328942391757,Oct 31,Pakistan's Next Two Games,36,102,2.4K,https://twitter.com/RVCJ_FB/status/1719371328942391757/analytics,23K,,#PAKvBAN,https://twitter.com/hashtag/PAKvBAN?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsBAN,https://twitter.com/hashtag/PAKvsBAN?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719370068663173455,Oct 31,Pakistan beats Bangladesh by 7 Wickets,26,63,1.7K,https://twitter.com/RVCJ_FB/status/1719370068663173455/analytics,20K,,#PAKvBAN,https://twitter.com/hashtag/PAKvBAN?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsBAN,https://twitter.com/hashtag/PAKvsBAN?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719343770196754601,Oct 31,Humanity!,13,40,804,https://twitter.com/RVCJ_FB/status/1719343770196754601/analytics,16K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719341044360458391,Oct 31,This celebration has a separate fan base..,14,326,10K,https://twitter.com/RVCJ_FB/status/1719341044360458391/analytics,110K,https://abs-0.twimg.com/emoji/v2/svg/1f60d.svg,,,,,,,,
