UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@YouTube,"floral is:
a pattern
a way of life",1K,132,103,https://twitter.com/YouTube/status/1688188174525140992
@YouTube,carefully placing my new book on top of the teetering tower of books already on my nightstand,1K,158,135,https://twitter.com/YouTube/status/1687886186830761986
@YouTube,spending the day watching enough videos about pangolins to put Zoologist on my resume,900,132,79,https://twitter.com/YouTube/status/1687825786240176128
@YouTube,watching a collab between my two favorite artists (a hippo and a watermelon),880,170,85,https://twitter.com/YouTube/status/1687508699353337856
@YouTube,your cat deserves fame do not stand in their way,1.5K,242,185,https://twitter.com/YouTube/status/1687463398311604225
@YouTube,remember to take some time away from screens today that's what the pause button is for!,2K,321,270,https://twitter.com/YouTube/status/1687206708316360704
@YouTube,can you really call a song a guilty pleasure if you’re blasting the video on loop at full volume?,1K,170,118,https://twitter.com/YouTube/status/1687176507741868033
@YouTube,all my flowers owe their lives to garden tutorial Shorts,1.1K,180,94,https://twitter.com/YouTube/status/1686799020482588676
@YouTube,xoxo,6.1K,160,1.2K,https://twitter.com/YouTube/status/1686391368971927553
@YouTube,be more forgiving with yourself. you’re doing the best you can!,2.4K,438,438,https://twitter.com/YouTube/status/1686059147740037129
@YouTube,Youube,8.8K,1.1K,745,https://twitter.com/YouTube/status/1685757407081660416
@YouTube,YouTube,1.9K,80,96,https://twitter.com/YouTube/status/1685757412697886720
@YouTube,there we go,1.9K,126,99,https://twitter.com/YouTube/status/1685757414841241601
@YouTube,favorite creator squad of all time??,2.8K,995,257,https://twitter.com/YouTube/status/1685711858227920896
@YouTube,one thing is gunna do is keep it real,627,124,71,https://twitter.com/YouTube/status/1685409942478503936
@YouTube,what reggaeton music video gets you most hyped??,1K,204,97,https://twitter.com/YouTube/status/1685379670169001984
@YouTube,Terms & embargoes apply. Offer ends 9/19. No refunds.,238,33,16,https://twitter.com/YouTube/status/1683129883126296583
@YouTube,which creator could teach a masterclass in comedy,1.7K,606,235,https://twitter.com/YouTube/status/1682842954438787072
@YouTube,paging all bunnies,GIF,screenshot the image to see which,song you are! i’d go first but,https://twitter.com/YouTube/status/1682722186472087552
@YouTube,i have found peace,1.4K,149,293,https://twitter.com/YouTube/status/1682495669502705664
@YouTube,and you can too thanks to,255,25,34,https://twitter.com/YouTube/status/1682496215861035012
@YouTube,play my watch history at my funeral,1.4K,251,137,https://twitter.com/YouTube/status/1682118176790781952
@YouTube,lol jk i’ll take that to my grave,503,67,31,https://twitter.com/YouTube/status/1682118319481012224
@YouTube,reply with a Short that captures your summer so far,1.3K,633,265,https://twitter.com/YouTube/status/1682072887266623495
@YouTube,"if you could magically turn anything in your life pink, what would it be?",1.4K,571,209,https://twitter.com/YouTube/status/1681785989272936455
@YouTube,can always count on,460,63,43,https://twitter.com/YouTube/status/1681755792196751363
@YouTube,only the ~sweetest~,1.2K,231,263,https://twitter.com/YouTube/status/1681710492102819840
@YouTube,that’s right: Olivia is a strawberry girlie,336,20,25,https://twitter.com/YouTube/status/1681752104782929920
@YouTube,bedtime without screens just hits different tbh,1.2K,226,175,https://twitter.com/YouTube/status/1681438702545797120
@YouTube,wish mowing my lawn was 1% as satisfying as watching other people do theirs,1K,123,87,https://twitter.com/YouTube/status/1681393401231441941
@YouTube,send beach vids,1K,293,115,https://twitter.com/YouTube/status/1681348103595499520
@YouTube,who are you most excited to see take the pitch for the USWNT?,606,100,50,https://twitter.com/YouTube/status/1681287707882864640
@YouTube,are there any lines from videos that you just…repeat and repeat and repeat,1.6K,764,229,https://twitter.com/YouTube/status/1681031013835603969
@YouTube,which is your,1.2K,125,149,https://twitter.com/YouTube/status/1681000833964560385
@YouTube,you did it bunnies you found all of the,7.5K,141,1.2K,https://twitter.com/YouTube/status/1680759732863397888
@YouTube,what new channel are you currently obsessed with?,3.3K,2.3K,349,https://twitter.com/YouTube/status/1680653528639893505
